,title,genres,averagerating,numvotes,primary_name,status,category,production_budget,domestic_gross,worldwide_gross,month,year,foreign_gross
22670,The One,"Comedy,Drama,Romance",5.0,681,Jon Prescott,Working,actor,49000000,43905746,72689126,Nov,2001,28783380
22671,The One,"Comedy,Drama,Romance",5.0,681,Margaret Anne Florence,Working,actress,49000000,43905746,72689126,Nov,2001,28783380
22672,The One,"Comedy,Drama,Romance",5.0,681,Verne Mattson,Working,editor,49000000,43905746,72689126,Nov,2001,28783380
22673,The One,"Comedy,Drama,Romance",5.0,681,Caytha Jentis,Working,director,49000000,43905746,72689126,Nov,2001,28783380
22674,The One,"Comedy,Drama,Romance",5.0,681,Ian Novick,Working,actor,49000000,43905746,72689126,Nov,2001,28783380
22675,The One,"Comedy,Drama,Romance",5.0,681,Benjamin Wolf,Working,cinematographer,49000000,43905746,72689126,Nov,2001,28783380
22676,The One,"Comedy,Drama,Romance",5.0,681,Michael Billy,Working,producer,49000000,43905746,72689126,Nov,2001,28783380
22677,The One,"Comedy,Drama,Romance",5.0,681,David Albiero,Working,actor,49000000,43905746,72689126,Nov,2001,28783380
22678,The One,"Comedy,Drama,Romance",5.0,681,Katherine Whitehead,Working,production_designer,49000000,43905746,72689126,Nov,2001,28783380
22679,The One,Comedy,5.4,143,Joan Chen,Working,actress,49000000,43905746,72689126,Nov,2001,28783380
22680,The One,Comedy,5.4,143,Wei Fan,Working,actor,49000000,43905746,72689126,Nov,2001,28783380
22681,The One,Comedy,5.4,143,Amber Kuo,Working,actress,49000000,43905746,72689126,Nov,2001,28783380
22682,The One,Comedy,5.4,143,Yingjun Zhao,Working,writer,49000000,43905746,72689126,Nov,2001,28783380
22683,The One,Comedy,5.4,143,Zhengyu Lu,Working,actor,49000000,43905746,72689126,Nov,2001,28783380
22684,The One,Comedy,5.4,143,Xun Li,Working,writer,49000000,43905746,72689126,Nov,2001,28783380
22685,The One,Comedy,5.4,143,Long Tang,Working,writer,49000000,43905746,72689126,Nov,2001,28783380
22686,The Opposite Sex,Comedy,4.6,821,Jonathan Silverman,Working,director,3300000,0,50206,Jan,2015,50206
22687,The Opposite Sex,Comedy,4.6,821,Mena Suvari,Working,actress,3300000,0,50206,Jan,2015,50206
22688,The Opposite Sex,Comedy,4.6,821,Josh Hopkins,Working,actor,3300000,0,50206,Jan,2015,50206
22689,The Opposite Sex,Comedy,4.6,821,Jennifer Finnigan,Working,actress,3300000,0,50206,Jan,2015,50206
22690,The Opposite Sex,Comedy,4.6,821,Geoff Stults,Working,actor,3300000,0,50206,Jan,2015,50206
22691,The Opposite Sex,Comedy,4.6,821,Steven Sessions,Working,writer,3300000,0,50206,Jan,2015,50206
22692,The Opposite Sex,Comedy,4.6,821,Claire Severance,Working,producer,3300000,0,50206,Jan,2015,50206
22693,The Opposite Sex,Comedy,4.6,821,Chad A. Verdi,Working,producer,3300000,0,50206,Jan,2015,50206
22694,The Opposite Sex,Comedy,4.6,821,Gino Pereira,Working,producer,3300000,0,50206,Jan,2015,50206
22695,The Opposite Sex,Comedy,4.6,821,Mark Mussina,Working,writer,3300000,0,50206,Jan,2015,50206
22696,The Other Dream Team,"Documentary,Sport",8.4,3332,Dustin O'Halloran,Working,composer,500000,134109,314444,Sep,2012,180335
22697,The Other Dream Team,"Documentary,Sport",8.4,3332,Jesse M. Feldman,Working,cinematographer,500000,134109,314444,Sep,2012,180335
22698,The Other Dream Team,"Documentary,Sport",8.4,3332,Dan Marks,Working,editor,500000,134109,314444,Sep,2012,180335
22699,The Other Dream Team,"Documentary,Sport",8.4,3332,Rimas Kurtinaitis,Working,self,500000,134109,314444,Sep,2012,180335
22700,The Other Dream Team,"Documentary,Sport",8.4,3332,Sarunas Marciulionis,Working,self,500000,134109,314444,Sep,2012,180335
22701,The Other Dream Team,"Documentary,Sport",8.4,3332,Arvydas Sabonis,Working,self,500000,134109,314444,Sep,2012,180335
22702,The Other Dream Team,"Documentary,Sport",8.4,3332,Jon Weinbach,Working,writer,500000,134109,314444,Sep,2012,180335
22703,The Other Dream Team,"Documentary,Sport",8.4,3332,Marius A. Markevicius,Working,director,500000,134109,314444,Sep,2012,180335
22704,The Other Dream Team,"Documentary,Sport",8.4,3332,Jonas Valanciunas,Working,self,500000,134109,314444,Sep,2012,180335
22705,The Other Guys,"Action,Comedy,Crime",6.7,221664,Mark Wahlberg,Working,actor,100000000,119219978,170936470,Aug,2010,51716492
22706,The Other Guys,"Action,Comedy,Crime",6.7,221664,Will Ferrell,Working,actor,100000000,119219978,170936470,Aug,2010,51716492
22707,The Other Guys,"Action,Comedy,Crime",6.7,221664,Oliver Wood,Working,cinematographer,100000000,119219978,170936470,Aug,2010,51716492
22708,The Other Guys,"Action,Comedy,Crime",6.7,221664,Jon Brion,Working,composer,100000000,119219978,170936470,Aug,2010,51716492
22709,The Other Guys,"Action,Comedy,Crime",6.7,221664,Patrick Crowley,Working,producer,100000000,119219978,170936470,Aug,2010,51716492
22710,The Other Guys,"Action,Comedy,Crime",6.7,221664,Chris Henchy,Working,writer,100000000,119219978,170936470,Aug,2010,51716492
22711,The Other Guys,"Action,Comedy,Crime",6.7,221664,Adam McKay,Working,director,100000000,119219978,170936470,Aug,2010,51716492
22712,The Other Guys,"Action,Comedy,Crime",6.7,221664,Eva Mendes,Working,actress,100000000,119219978,170936470,Aug,2010,51716492
22713,The Other Guys,"Action,Comedy,Crime",6.7,221664,Jimmy Miller,Working,producer,100000000,119219978,170936470,Aug,2010,51716492
22714,The Other Guys,"Action,Comedy,Crime",6.7,221664,Derek Jeter,Working,actor,100000000,119219978,170936470,Aug,2010,51716492
22715,The Other Side of the Door,Drama,3.8,5,Jennifer Scott,Working,actress,5000000,3000342,12905107,Mar,2016,9904765
22716,The Other Side of the Door,Drama,3.8,5,Christopher John Karr,Working,actor,5000000,3000342,12905107,Mar,2016,9904765
22717,The Other Side of the Door,Drama,3.8,5,Alex Tello,Working,producer,5000000,3000342,12905107,Mar,2016,9904765
22718,The Other Side of the Door,Drama,3.8,5,Ira Farmer,Working,director,5000000,3000342,12905107,Mar,2016,9904765
22719,The Other Side of the Door,Drama,3.8,5,Sheryl Hartman,Working,actress,5000000,3000342,12905107,Mar,2016,9904765
22720,The Other Side of the Door,Drama,3.8,5,Jonathan Cypress,Working,cinematographer,5000000,3000342,12905107,Mar,2016,9904765
22721,The Other Side of the Door,Drama,3.8,5,Sam Tello,Working,producer,5000000,3000342,12905107,Mar,2016,9904765
22722,The Other Side of the Door,Drama,3.8,5,Lizzie Leeds,Working,actress,5000000,3000342,12905107,Mar,2016,9904765
22723,The Other Side of the Door,Horror,5.3,15813,Jeremy Sisto,Working,actor,5000000,3000342,12905107,Mar,2016,9904765
22724,The Other Side of the Door,Horror,5.3,15813,Alexandre Aja,Working,producer,5000000,3000342,12905107,Mar,2016,9904765
22725,The Other Side of the Door,Horror,5.3,15813,Sarah Wayne Callies,Working,actress,5000000,3000342,12905107,Mar,2016,9904765
22726,The Other Side of the Door,Horror,5.3,15813,Joseph Bishara,Working,composer,5000000,3000342,12905107,Mar,2016,9904765
22727,The Other Side of the Door,Horror,5.3,15813,Johannes Roberts,Working,director,5000000,3000342,12905107,Mar,2016,9904765
22728,The Other Side of the Door,Horror,5.3,15813,Ben Pugh,Working,producer,5000000,3000342,12905107,Mar,2016,9904765
22729,The Other Side of the Door,Horror,5.3,15813,Rory Aitken,Working,producer,5000000,3000342,12905107,Mar,2016,9904765
22730,The Other Side of the Door,Horror,5.3,15813,Ernest Riera,Working,writer,5000000,3000342,12905107,Mar,2016,9904765
22731,The Other Side of the Door,Horror,5.3,15813,Sofia Rosinsky,Working,actress,5000000,3000342,12905107,Mar,2016,9904765
22732,The Other Side of the Door,Horror,5.3,15813,Logan Creran,Working,actor,5000000,3000342,12905107,Mar,2016,9904765
22733,The Other Woman,"Comedy,Romance",6.0,122889,Cameron Diaz,Working,actress,40000000,83911193,195111193,Apr,2014,111200000
22734,The Other Woman,"Comedy,Romance",6.0,122889,Nick Cassavetes,Working,director,40000000,83911193,195111193,Apr,2014,111200000
22735,The Other Woman,"Comedy,Romance",6.0,122889,Leslie Mann,Working,actress,40000000,83911193,195111193,Apr,2014,111200000
22736,The Other Woman,"Comedy,Romance",6.0,122889,Robert Fraisse,Working,cinematographer,40000000,83911193,195111193,Apr,2014,111200000
22737,The Other Woman,"Comedy,Romance",6.0,122889,Nikolaj Coster-Waldau,Working,actor,40000000,83911193,195111193,Apr,2014,111200000
22738,The Other Woman,"Comedy,Romance",6.0,122889,Julie Yorn,Working,producer,40000000,83911193,195111193,Apr,2014,111200000
22739,The Other Woman,"Comedy,Romance",6.0,122889,Aaron Zigman,Working,composer,40000000,83911193,195111193,Apr,2014,111200000
22740,The Other Woman,"Comedy,Romance",6.0,122889,Jim Flynn,Working,editor,40000000,83911193,195111193,Apr,2014,111200000
22741,The Other Woman,"Comedy,Romance",6.0,122889,Melissa Stack,Working,writer,40000000,83911193,195111193,Apr,2014,111200000
22742,The Other Woman,"Comedy,Romance",6.0,122889,Kate Upton,Working,actress,40000000,83911193,195111193,Apr,2014,111200000
22743,The Outrageous Sophie Tucker,Documentary,7.3,60,Paul Anka,Working,self,500000,0,0,Jul,2015,0
22744,The Outrageous Sophie Tucker,Documentary,7.3,60,Tony Bennett,Working,self,500000,0,0,Jul,2015,0
22745,The Outrageous Sophie Tucker,Documentary,7.3,60,Carol Channing,Passed,self,500000,0,0,Jul,2015,0
22746,The Outrageous Sophie Tucker,Documentary,7.3,60,Michael Feinstein,Working,self,500000,0,0,Jul,2015,0
22747,The Outrageous Sophie Tucker,Documentary,7.3,60,William Gazecki,Working,director,500000,0,0,Jul,2015,0
22748,The Outrageous Sophie Tucker,Documentary,7.3,60,Shecky Greene,Working,self,500000,0,0,Jul,2015,0
22749,The Outrageous Sophie Tucker,Documentary,7.3,60,Bruce Vilanch,Working,self,500000,0,0,Jul,2015,0
22750,The Outrageous Sophie Tucker,Documentary,7.3,60,Barbara Walters,Working,self,500000,0,0,Jul,2015,0
22751,The Outrageous Sophie Tucker,Documentary,7.3,60,Lloyd Ecker,Working,producer,500000,0,0,Jul,2015,0
22752,The Outrageous Sophie Tucker,Documentary,7.3,60,Susan Ecker,Working,producer,500000,0,0,Jul,2015,0
22753,The Overnight,"Comedy,Mystery",6.1,14828,Judith Godrèche,Working,actress,200000,1109808,1165996,Jun,2015,56188
22754,The Overnight,"Comedy,Mystery",6.1,14828,Adam Scott,Working,actor,200000,1109808,1165996,Jun,2015,56188
22755,The Overnight,"Comedy,Mystery",6.1,14828,Jason Schwartzman,Working,actor,200000,1109808,1165996,Jun,2015,56188
22756,The Overnight,"Comedy,Mystery",6.1,14828,Naomi Scott,Working,producer,200000,1109808,1165996,Jun,2015,56188
22757,The Overnight,"Comedy,Mystery",6.1,14828,John Guleserian,Working,cinematographer,200000,1109808,1165996,Jun,2015,56188
22758,The Overnight,"Comedy,Mystery",6.1,14828,Christopher Donlon,Working,editor,200000,1109808,1165996,Jun,2015,56188
22759,The Overnight,"Comedy,Mystery",6.1,14828,Taylor Schilling,Working,actress,200000,1109808,1165996,Jun,2015,56188
22760,The Overnight,"Comedy,Mystery",6.1,14828,Julian Wass,Working,composer,200000,1109808,1165996,Jun,2015,56188
22761,The Overnight,"Comedy,Mystery",6.1,14828,Theresa Guleserian,Working,production_designer,200000,1109808,1165996,Jun,2015,56188
22762,The Overnight,"Comedy,Mystery",6.1,14828,Patrick Brice,Working,director,200000,1109808,1165996,Jun,2015,56188
22763,The Paperboy,"Crime,Drama,Mystery",5.8,33940,John Cusack,Working,actor,12500000,677200,4027663,Oct,2012,3350463
22764,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Nicole Kidman,Working,actress,12500000,677200,4027663,Oct,2012,3350463
22765,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Matthew McConaughey,Working,actor,12500000,677200,4027663,Oct,2012,3350463
22766,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Ed Cathell III,Working,producer,12500000,677200,4027663,Oct,2012,3350463
22767,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Lee Daniels,Working,director,12500000,677200,4027663,Oct,2012,3350463
22768,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Peter Dexter,Working,writer,12500000,677200,4027663,Oct,2012,3350463
22769,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Cassian Elwes,Working,producer,12500000,677200,4027663,Oct,2012,3350463
22770,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Avi Lerner,Working,producer,12500000,677200,4027663,Oct,2012,3350463
22771,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Zac Efron,Working,actor,12500000,677200,4027663,Oct,2012,3350463
22772,The Paperboy,"Crime,Drama,Mystery",5.8,33940,Miguel Menéndez de Zubillaga,Working,producer,12500000,677200,4027663,Oct,2012,3350463
22773,The Party's Over,Drama,6.3,123,Pierre Allio,Working,composer,1000000,0,0,Oct,2003,0
22774,The Party's Over,Drama,6.3,123,Christine Citti,Working,actress,1000000,0,0,Oct,2003,0
22775,The Party's Over,Drama,6.3,123,Marie Denarnaud,Working,actress,1000000,0,0,Oct,2003,0
22776,The Party's Over,Drama,6.3,123,Marie Masmonteil,Working,producer,1000000,0,0,Oct,2003,0
22777,The Party's Over,Drama,6.3,123,Marie Garel-Weiss,Working,director,1000000,0,0,Oct,2003,0
22778,The Party's Over,Drama,6.3,123,Salvatore Lista,Working,writer,1000000,0,0,Oct,2003,0
22779,The Party's Over,Drama,6.3,123,Zita Hanrot,Working,actress,1000000,0,0,Oct,2003,0
22780,The Party's Over,Drama,6.3,123,Samuel Lahu,Working,cinematographer,1000000,0,0,Oct,2003,0
22781,The Party's Over,Drama,6.3,123,Clémence Boisnard,Working,actress,1000000,0,0,Oct,2003,0
22782,The Party's Over,Drama,6.3,123,Ferdinand Berville,Working,composer,1000000,0,0,Oct,2003,0
22783,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,Kevin Barnes,Working,self,100000,20056,20056,Jun,2014,0
22784,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,Of Montreal,Working,composer,100000,20056,20056,Jun,2014,0
22785,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,Jason Miller,Working,director,100000,20056,20056,Jun,2014,0
22786,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,Dottie Alexander,Working,self,100000,20056,20056,Jun,2014,0
22787,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,Andrew Napier,Working,writer,100000,20056,20056,Jun,2014,0
22788,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,Derek Almstead,Working,self,100000,20056,20056,Jun,2014,0
22789,The Past is a Grotesque Animal,"Biography,Documentary,Music",7.2,118,David Barnes,Working,self,100000,20056,20056,Jun,2014,0
22790,The Patriot,Documentary,7.3,6,Yosef Grunfeld,Working,editor,110000000,113330342,215300000,Jun,2000,101969658
22791,The Patriot,Documentary,7.3,6,Zafrir Kochanovsky,Working,producer,110000000,113330342,215300000,Jun,2000,101969658
22792,The Patriot,Documentary,7.3,6,Miri Ezra,Working,producer,110000000,113330342,215300000,Jun,2000,101969658
22793,The Patriot,Documentary,7.3,6,Daniel Sivan,Working,director,110000000,113330342,215300000,Jun,2000,101969658
22794,The Patriot,Documentary,7.3,6,Mor Loushy,Working,writer,110000000,113330342,215300000,Jun,2000,101969658
22795,The Patriot,Documentary,7.3,6,Jean-Olivier Bégin,Working,composer,110000000,113330342,215300000,Jun,2000,101969658
22796,The Patriot,Documentary,7.3,6,Ulcan,Working,cinematographer,110000000,113330342,215300000,Jun,2000,101969658
22797,The Peacemaker,Documentary,7.9,30,Sarah Levy,Working,cinematographer,50000000,41263140,62967368,Sep,1997,21704228
22798,The Peacemaker,Documentary,7.9,30,Al Lethbridge,Working,composer,50000000,41263140,62967368,Sep,1997,21704228
22799,The Peacemaker,Documentary,7.9,30,Kevin Belli,Working,cinematographer,50000000,41263140,62967368,Sep,1997,21704228
22800,The Peacemaker,Documentary,7.9,30,Erin Casper,Working,editor,50000000,41263140,62967368,Sep,1997,21704228
22801,The Peacemaker,Documentary,7.9,30,Mike Hechanova,Working,cinematographer,50000000,41263140,62967368,Sep,1997,21704228
22802,The Peacemaker,Documentary,7.9,30,James Demo,Working,director,50000000,41263140,62967368,Sep,1997,21704228
22803,The Peacemaker,Documentary,7.9,30,Beth Balaban,Working,cinematographer,50000000,41263140,62967368,Sep,1997,21704228
22804,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Bill Melendez,Passed,archive_sound,99000000,130178411,250091610,Nov,2015,119913199
22805,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Paul Feig,Working,producer,99000000,130178411,250091610,Nov,2015,119913199
22806,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Steve Martino,Working,director,99000000,130178411,250091610,Nov,2015,119913199
22807,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Charles M. Schulz,Passed,writer,99000000,130178411,250091610,Nov,2015,119913199
22808,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Craig Schulz,Working,writer,99000000,130178411,250091610,Nov,2015,119913199
22809,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Cornelius Uliano,Working,writer,99000000,130178411,250091610,Nov,2015,119913199
22810,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Bryan Schulz,Working,writer,99000000,130178411,250091610,Nov,2015,119913199
22811,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Francesca Capaldi,Working,actress,99000000,130178411,250091610,Nov,2015,119913199
22812,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Hadley Belle Miller,Working,actress,99000000,130178411,250091610,Nov,2015,119913199
22813,The Peanuts Movie,"Adventure,Animation,Comedy",7.1,39149,Noah Schnapp,Working,actor,99000000,130178411,250091610,Nov,2015,119913199
22814,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Morris Chestnut,Working,actor,18000000,57027435,60278166,Sep,2015,3250731
22815,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Sanaa Lathan,Working,actress,18000000,57027435,60278166,Sep,2015,3250731
22816,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,L. Scott Caldwell,Working,actress,18000000,57027435,60278166,Sep,2015,3250731
22817,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Alan B. McElroy,Working,writer,18000000,57027435,60278166,Sep,2015,3250731
22818,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Tyger Williams,Working,writer,18000000,57027435,60278166,Sep,2015,3250731
22819,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Michael Ealy,Working,actor,18000000,57027435,60278166,Sep,2015,3250731
22820,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,David M. Rosenthal,Working,director,18000000,57027435,60278166,Sep,2015,3250731
22821,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Wendy Rhoads,Working,producer,18000000,57027435,60278166,Sep,2015,3250731
22822,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Nicole Rocklin,Working,producer,18000000,57027435,60278166,Sep,2015,3250731
22823,The Perfect Guy,"Crime,Drama,Horror",5.6,8998,Tommy Oliver,Working,producer,18000000,57027435,60278166,Sep,2015,3250731
22824,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,David Hyde Pierce,Working,actor,1000000,48764,51587,Jul,2011,2823
22825,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Tyrees Allen,Working,actor,1000000,48764,51587,Jul,2011,2823
22826,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Clayne Crawford,Working,actor,1000000,48764,51587,Jul,2011,2823
22827,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Nathaniel Parker,Working,actor,1000000,48764,51587,Jul,2011,2823
22828,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Stacey Testro,Working,producer,1000000,48764,51587,Jul,2011,2823
22829,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Mark Victor,Working,producer,1000000,48764,51587,Jul,2011,2823
22830,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,John Swihart,Working,composer,1000000,48764,51587,Jul,2011,2823
22831,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,John Brawley,Working,cinematographer,1000000,48764,51587,Jul,2011,2823
22832,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Nick Tomnay,Working,director,1000000,48764,51587,Jul,2011,2823
22833,The Perfect Host,"Comedy,Crime,Thriller",6.8,23378,Krishna Jones,Working,writer,1000000,48764,51587,Jul,2011,2823
22834,The Perfect Host,Fantasy,7.2,5,Jared Eaton,Working,cinematographer,1000000,48764,51587,Jul,2011,2823
22835,The Perfect Host,Fantasy,7.2,5,Ashley Atwood,Working,actress,1000000,48764,51587,Jul,2011,2823
22836,The Perfect Host,Fantasy,7.2,5,Logan Cross,Working,director,1000000,48764,51587,Jul,2011,2823
22837,The Perfect Host,Fantasy,7.2,5,Iliona Blanc,Working,actress,1000000,48764,51587,Jul,2011,2823
22838,The Perfect Host,Fantasy,7.2,5,Poonam Basu,Working,actress,1000000,48764,51587,Jul,2011,2823
22839,The Perfect Host,Fantasy,7.2,5,Wesley Eaton,Working,editor,1000000,48764,51587,Jul,2011,2823
22840,The Perfect Host,Fantasy,7.2,5,Nicole Braun,Working,actress,1000000,48764,51587,Jul,2011,2823
22841,The Perfect Man,"Drama,Romance",6.2,25,Elise Neal,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22842,The Perfect Man,"Drama,Romance",6.2,25,Eric Grush,Working,editor,10000000,16535005,19535005,Jun,2005,3000000
22843,The Perfect Man,"Drama,Romance",6.2,25,Jazsmin Lewis,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22844,The Perfect Man,"Drama,Romance",6.2,25,Maya Dunbar,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22845,The Perfect Man,"Drama,Romance",6.2,25,Christian Keyes,Working,actor,10000000,16535005,19535005,Jun,2005,3000000
22846,The Perfect Man,"Drama,Romance",6.2,25,Malika Blessing,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22847,The Perfect Man,"Drama,Romance",6.2,25,Paul D. Hannah,Working,director,10000000,16535005,19535005,Jun,2005,3000000
22848,The Perfect Man,"Drama,Romance",6.2,25,Theodore Gearring,Working,composer,10000000,16535005,19535005,Jun,2005,3000000
22849,The Perfect Man,Romance,5.2,6,Jo Jasani,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22850,The Perfect Man,Romance,5.2,6,Laura Menendez,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22851,The Perfect Man,Romance,5.2,6,Ekran Mustafa,Working,actor,10000000,16535005,19535005,Jun,2005,3000000
22852,The Perfect Man,Romance,5.2,6,Yinka Awoni,Working,actor,10000000,16535005,19535005,Jun,2005,3000000
22853,The Perfect Man,Romance,5.2,6,Daisy Nefatari,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22854,The Perfect Man,Romance,5.2,6,Ashley Holland,Working,actor,10000000,16535005,19535005,Jun,2005,3000000
22855,The Perfect Man,Romance,5.2,6,Diana Childs,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22856,The Perfect Man,Romance,5.2,6,Tara Nwachukwu,Working,actress,10000000,16535005,19535005,Jun,2005,3000000
22857,The Perfect Man,Romance,5.2,6,Calin Drimbau,Working,actor,10000000,16535005,19535005,Jun,2005,3000000
22858,The Perfect Man,Romance,5.2,6,Toni Adams,Working,actor,10000000,16535005,19535005,Jun,2005,3000000
22859,The Perfect Match,"Comedy,Romance",4.9,3052,Cassie Ventura,Working,actress,5000000,9669521,10182050,Mar,2016,512529
22860,The Perfect Match,"Comedy,Romance",4.9,3052,Gary Hardwick,Working,writer,5000000,9669521,10182050,Mar,2016,512529
22861,The Perfect Match,"Comedy,Romance",4.9,3052,Bille Woodruff,Working,director,5000000,9669521,10182050,Mar,2016,512529
22862,The Perfect Match,"Comedy,Romance",4.9,3052,Brandon Broussard,Working,writer,5000000,9669521,10182050,Mar,2016,512529
22863,The Perfect Match,"Comedy,Romance",4.9,3052,Hudson Obayuwana,Working,writer,5000000,9669521,10182050,Mar,2016,512529
22864,The Perfect Match,"Comedy,Romance",4.9,3052,Kali Hawk,Working,actress,5000000,9669521,10182050,Mar,2016,512529
22865,The Perfect Match,"Comedy,Romance",4.9,3052,Paula Patton,Working,actress,5000000,9669521,10182050,Mar,2016,512529
22866,The Perfect Match,"Comedy,Romance",4.9,3052,Terrence Jenkins,Working,actor,5000000,9669521,10182050,Mar,2016,512529
22867,The Perfect Match,"Comedy,Romance",4.9,3052,Jana Savage,Working,writer,5000000,9669521,10182050,Mar,2016,512529
22868,The Perfect Match,"Comedy,Romance",4.9,3052,Dana Verde,Working,writer,5000000,9669521,10182050,Mar,2016,512529
22869,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Cheryl Ladd,Working,actress,4000000,0,0,Jul,2014,0
22870,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,S. Bryan Hickox,Working,producer,4000000,0,0,Jul,2014,0
22871,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Patrick Lyster,Working,actor,4000000,0,0,Jul,2014,0
22872,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,David Selvan,Working,producer,4000000,0,0,Jul,2014,0
22873,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Roger Hawkins,Working,writer,4000000,0,0,Jul,2014,0
22874,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Scott Eastwood,Working,actor,4000000,0,0,Jul,2014,0
22875,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Bruce Macdonald,Working,director,4000000,0,0,Jul,2014,0
22876,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Rachel Hendrix,Working,actress,4000000,0,0,Jul,2014,0
22877,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,William A. Wood III,Working,writer,4000000,0,0,Jul,2014,0
22878,The Perfect Wave,"Adventure,Biography,Drama",4.8,1015,Billy Wood,Working,writer,4000000,0,0,Jul,2014,0
22879,The Perks of Being a Wallflower,Drama,8.0,422671,John Malkovich,Working,producer,13000000,17742948,33069303,Sep,2012,15326355
22880,The Perks of Being a Wallflower,Drama,8.0,422671,Michael Brook,Working,composer,13000000,17742948,33069303,Sep,2012,15326355
22881,The Perks of Being a Wallflower,Drama,8.0,422671,Stephen Chbosky,Working,director,13000000,17742948,33069303,Sep,2012,15326355
22882,The Perks of Being a Wallflower,Drama,8.0,422671,Andrew Dunn,Working,cinematographer,13000000,17742948,33069303,Sep,2012,15326355
22883,The Perks of Being a Wallflower,Drama,8.0,422671,Lianne Halfon,Working,producer,13000000,17742948,33069303,Sep,2012,15326355
22884,The Perks of Being a Wallflower,Drama,8.0,422671,Logan Lerman,Working,actor,13000000,17742948,33069303,Sep,2012,15326355
22885,The Perks of Being a Wallflower,Drama,8.0,422671,Paul Rudd,Working,actor,13000000,17742948,33069303,Sep,2012,15326355
22886,The Perks of Being a Wallflower,Drama,8.0,422671,Russell Smith,Working,producer,13000000,17742948,33069303,Sep,2012,15326355
22887,The Perks of Being a Wallflower,Drama,8.0,422671,Emma Watson,Working,actress,13000000,17742948,33069303,Sep,2012,15326355
22888,The Perks of Being a Wallflower,Drama,8.0,422671,Ezra Miller,Working,actor,13000000,17742948,33069303,Sep,2012,15326355
22889,The Pirates! Band of Misfits,"Adventure,Animation,Comedy",6.7,41958,Salma Hayek,Working,actress,55000000,31051126,136143605,Apr,2012,105092479
